obs_id	class	default	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	time	year	testing_set	training_set
1803	32861	0	0.484767735	0.842049122	0.478026122	0.383601755	0.560343444	0.100107409	0.540142536	0.508520544	0.050742526	0.485206276	0.964972258	0.048567701	0.034847394	0.625451148	0.65786618	-0.533584535	0.487317622	0.545241058	0.111224495	0.370310724	0.59615916	4.15069E-05	0.460638166	0.107283637	0.848118305	0	7	2014	1	0
1804	32861	1	0.542723	0.370341748	0.498645157	0.364442676	-0.81926012	0.063951969	0.444994301	0.357533604	0.028623927	0.495800585	0.540687025	0.473788559	0.541956842	0.59941864	0.613072574	0.577673197	0.433535874	0.501275003	0.032051887	0.370310724	0.689017773	4.15069E-05	0.238026127	0.032350328	0.717716098	0	8	2015	1	0
1805	32950	0	0.542723	0.379801691	0.496207565	0.38582632	0.565162897	0.060152087	0.528934658	0.496142358	0.086145625	0.49190557	0.533778906	0.44826889	0.533489227	0.588315249	0.597900093	0.546846449	0.473233759	0.493996859	0.019700727	0.370310724	0.575874806	0.026174016	0.398256302	0.018396432	1	0	1	2008	1	0
1806	32950	0	0.549873233	0.380524784	0.514100075	0.391088992	0.603970945	0.061616998	0.558537841	0.545279622	0.122568496	0.492065072	0.532906532	0.400400519	0.53577286	0.588315249	0.597900093	0.546846449	0.473412007	0.496484458	0.021284374	0.370310724	0.579495251	0.000279075	0.377582848	0.012650634	1	0	2	2009	1	0
1807	32950	0	0.567390323	0.385115534	0.505832493	0.396470398	0.615558982	0.115159653	0.573346078	0.562700629	0.133389384	0.501809299	0.581251323	0.461000145	0.527875245	0.588315249	0.597900093	0.546846449	0.474048197	0.507224202	0.019700727	0.370310724	0.548882127	0.009871918	0.365181655	0.121417791	1	0	3	2010	1	0
1808	32950	0	0.512236357	0.382098138	0.48963663	0.382328033	0.573035359	0.078235678	0.539047182	0.506208003	0.069429204	0.480873734	0.437722772	0.473985702	0.537616789	0.588315249	0.597900093	0.546846449	0.475577831	0.496975452	0.025952468	0.370310724	0.578060746	0.005939754	0.408284694	0.061905857	1	0	4	2011	1	0
1809	32950	1	0.444918037	0.377845049	0.49509272	0.371779323	0.509546995	0.06014467	0.52060318	0.480226398	0.054305684	0.494007319	0.516520917	0.453372955	0.531977892	0.588315249	0.597900093	0.546846449	0.476074457	0.480402857	0.031999286	0.370310724	0.659737349	4.64221E-05	0.388083786	0.019590108	1	0	5	2012	1	0
1810	33041	0	0.542723	0.591947258	0.51420337	0.403458774	0.609899044	0.182859689	0.562520027	0.530908346	0.059241157	0.507673323	0.637903571	0.445999652	0.530347288	0.588315249	0.597900093	0.546846449	0.478521586	0.649227142	0.046458375	0.420176178	0.595852852	4.15069E-05	0.386148363	0.310205042	1	0	1	2008	0	1
1811	33041	0	0.556179404	0.642101944	0.52401197	0.409271568	0.605912983	0.142345637	0.556821346	0.527859688	0.055170573	0.507008314	0.62881434	0.44269681	0.529391527	0.581213415	0.594192863	0.545565486	0.475042522	0.746155262	0.034847971	0.414738715	0.59649682	4.15069E-05	0.365385026	0.203763366	0.994000614	0	2	2009	0	1
1812	33041	0	0.560825527	0.668471277	0.519318581	0.413481355	0.610584855	0.255854577	0.569249511	0.538736284	0.088760421	0.503852308	0.660172522	0.451285601	0.528380215	0.58069855	0.595791876	0.545145035	0.47239697	0.637287617	0.046937924	0.389706552	0.593919516	4.93394E-05	0.365445733	0.451374829	0.980743468	0	3	2010	0	1
1813	33041	0	0.555466116	0.699687719	0.514985561	0.417583376	0.608199656	0.776210964	0.601183415	0.533404946	0.077686779	0.504449964	0.627203226	0.449148148	0.528237045	0.575876892	0.594391763	0.544821918	0.476735711	0.680482447	0.118970677	0.416040748	0.596147299	0.000047741	0.365616471	0.414289445	0.917255521	0	4	2011	0	1
1814	33041	0	0.560291946	0.750854254	0.512253523	0.43678242	0.611310244	0.300224692	0.573993743	0.533998489	0.067389101	0.503611386	0.575064063	0.449807584	0.527424097	0.578410268	0.584020615	0.539839089	0.465912014	0.83617866	0.042335164	0.41871205	0.596097708	0.000437768	0.366076291	0.515212715	0.941589117	0	5	2012	0	1
1815	33041	0	0.554975033	0.630071104	0.517158628	0.425637633	0.607469261	0.232869491	0.563255131	0.531441689	0.069969617	0.503268004	0.574709237	0.443733662	0.527150869	0.571776688	0.576600254	0.539191186	0.473317772	0.639144838	0.03604931	0.406060547	0.600949526	0.000431013	0.365783393	0.375286192	0.954322279	0	6	2013	0	1
1816	33041	0	0.561360896	0.630071104	0.518497229	0.424012959	0.611954153	0.17843692	0.563629925	0.534176469	0.066067152	0.502910554	0.568405509	0.439306259	0.527715623	0.577672958	0.583734572	0.540407836	0.472970516	0.639144838	0.030517826	0.400544971	0.596218646	0.000429475	0.365805	0.270098239	0.969262004	0	7	2014	0	1
1817	33041	0	0.549523294	0.630071104	0.52244091	0.420207262	0.603087723	0.122882657	0.554418385	0.527127147	0.06428764	0.50469625	0.575388789	0.439640343	0.527407289	0.560803056	0.56051594	0.539723933	0.454082638	0.639144838	0.019793658	0.370310724	0.59722811	0.000427933	0.365876466	0.157559484	0.98363024	0	8	2015	0	1
1818	33041	0	0.547638834	0.630071104	0.525457084	0.408707619	0.602548003	0.333977014	0.560312033	0.530804873	0.108675614	0.500599384	0.587211013	0.434810847	0.528177679	0.548126102	0.573877811	0.543108285	0.474748045	0.639144838	0.019700727	0.385054946	0.596581817	0.000427933	0.365181655	0.660316765	0.947315097	0	9	2016	0	1
1819	33041	0	0.545335114	0.630071104	0.515619159	0.400067329	0.600854754	0.821513534	0.565936387	0.549023867	0.487783045	0.498188227	0.633909822	0.434351444	0.527548611	0.519626975	0.569549859	0.542784035	0.535721421	0.639144838	0.019700727	0.370310724	0.59644717	0.000427933	0.365181655	0.414289445	0.875537455	0	10	2017	0	1
1820	33093	0	0.542723	0.380336613	0.498981029	0.363331556	0.545951664	0.065632641	0.509143412	0.466521293	0.091199577	0.493865073	0.547051847	0.475827962	0.563811958	0.590121567	0.602421999	0.557102382	0.482188195	0.494016767	0.050943695	0.37345016	0.592898309	0.000609196	0.373957515	0.028034641	0.707584024	0	1	2010	0	1
1821	33093	0	0.482336104	0.380336613	0.496629715	0.363331556	0.545946419	0.065514006	0.509525538	0.466514409	0.091200352	0.493865132	0.547020972	0.475827962	0.563811958	0.590121388	0.602421522	0.557102382	0.482188195	0.494016767	0.05066276	0.373118907	0.592898309	0.000609196	0.373957515	0.027849807	0.710213423	0	2	2011	0	1
1822	33093	0	0.475587964	0.381382436	0.495791465	0.362036049	0.544794142	0.07577654	0.52129668	0.481087208	0.072258957	0.491435289	0.547043622	0.484439045	0.58727783	0.589490056	0.603524029	0.562351406	0.511928141	0.493855804	0.046929386	0.373031914	0.59654808	0.00051573	0.395281196	0.02516124	0.706488967	0	3	2012	0	1
1823	33093	0	0.450730503	0.378439248	0.493711859	0.358990997	0.531973302	0.066124685	0.530975401	0.492713332	0.050551839	0.485844404	0.547068715	0.484680712	0.588148654	0.589810073	0.604179084	0.564179659	0.449908376	0.492009729	0.023341836	0.372495174	0.604296744	0.000378628	0.44206664	0.009794928	0.795842707	0	4	2013	0	1
1824	33093	0	0.399602473	0.37503612	0.491087884	0.362024844	0.515315056	0.057445176	0.532564282	0.494771451	0.043338187	0.477779895	0.547077775	0.530056536	0.650829494	0.591850758	0.603427649	0.573950291	0.456232756	0.495619774	0.031165279	0.370310724	0.575334847	0.000150952	0.501619935	0.014816288	0.778429925	0	5	2014	0	1
1825	33093	0	0.485396832	0.371959359	0.236769915	0.386567712	0.590322733	0.058694728	0.550792277	0.522646546	0.037206244	0.441245198	0.547030211	0.430068284	0.673653543	0.619732261	0.636551797	0.580301821	0.477166891	0.497648686	0.023799984	0.373895794	0.378429771	4.30249E-05	0.974184692	0.010375291	0.898766756	0	6	2015	0	1
1826	33093	1	0.542723	0.363595247	0.481932163	0.34801209	0.473206371	0.061915506	0.53745991	0.502212942	0.032448724	0.467293859	0.547014058	0.526637137	0.734456897	0.593502402	0.607571602	0.598670661	0.47674194	0.48772487	0.02717096	0.370135546	0.378429771	4.15069E-05	0.365181655	0.01295426	0.742509246	0	7	2016	0	1
1827	33103	0	0.542723	0.475255013	0.512057364	0.418439329	0.675780416	0.200334922	0.63401258	0.605952859	0.076302141	0.526713073	0.551150024	0.495357126	0.530347288	0.588315249	0.597900093	0.546846449	0.473015696	0.516283929	0.032552391	0.393837959	0.443628818	0.094807752	0.383655161	0.069923103	1	0	1	2011	0	1
1828	33103	0	0.549591899	0.401811779	0.519090295	0.424089879	0.604125381	0.176654771	0.558606505	0.534040868	0.06733951	0.513622582	0.550716341	0.470089823	0.493529767	0.574713647	0.355671614	0.409504503	0.461749345	0.512016475	0.027554143	0.407748699	0.524140835	0.301178873	0.370659977	0.040404368	0.805702686	0	2	2012	0	1
1829	33103	0	0.570508421	0.382282883	0.513952375	0.454973757	0.61465019	0.083817415	0.562216282	0.539797127	0.069222517	0.508165836	0.550492346	0.468880326	0.516074538	0.585743547	0.570920706	0.507956505	0.514391601	0.50532794	0.047402125	0.380262911	0.606916845	0.064583093	0.381693602	0.062295117	0.953889489	0	3	2013	0	1
1830	33103	0	0.549917638	0.383235723	0.520873427	0.447300106	0.602984309	0.093805298	0.556070924	0.534340143	0.081866905	0.555849075	0.563655615	0.557049096	0.504526079	0.577219784	0.403650403	0.142939225	0.355320543	0.501702249	0.020019274	0.379588634	0.583070695	0.056621414	0.382024646	0.095311418	1	0	4	2014	0	1
1831	33103	0	0.550793946	0.37859574	0.53902328	0.464086205	0.602338255	0.068549834	0.553442895	0.527094603	0.048847199	0.581545889	0.555865765	0.499322891	0.521593452	0.575491488	0.456023872	0.363148481	0.650675952	0.502067208	0.028580189	0.380342275	0.562579036	0.013640224	0.385426223	0.035204805	1	0	5	2015	0	1
1832	33103	0	0.550794005	0.380249441	0.54765892	0.478051126	0.602696538	0.073924683	0.554168522	0.528060019	0.057031531	0.529670358	0.552605391	0.459518015	0.527400911	0.565108419	0.518177807	0.496308565	0.295355439	0.50353992	0.019769512	0.384939939	0.577621937	0.007791324	0.373188943	0.03685588	1	0	6	2016	0	1
1833	33111	0	0.542723	0.630071104	0.288383156	0.388547659	0.596041977	0.105550893	0.551387072	0.521937549	0.053649925	0.757176638	0.547082722	0.456772506	0.533077776	0.588315249	0.601482868	0.555509627	0.587931752	0.286022127	0.177266091	0.370440513	0.535794556	0.001694431	0.365181655	0.107700534	0.999619305	0	1	2009	0	1
1834	33111	0	0.637653053	0.476579219	0.472464085	0.383971393	0.653349459	0.260151148	0.634654224	0.602853954	0.105854951	0.487563461	0.546994984	0.456772506	0.535986543	0.587214768	0.597388268	0.552327514	0.385209888	0.485335171	0.086732835	0.382406205	0.461918652	4.15069E-05	0.365253747	0.050114803	0.979955792	0	2	2010	0	1
1835	33111	0	0.643556476	0.658676505	0.457252234	0.378014177	0.648428202	0.118685566	0.574480116	0.550591707	0.053554889	0.462993532	0.547053695	0.457092017	0.537252128	0.587615013	0.596990347	0.556312621	0.567422032	0.442801982	0.05841472	0.396989554	0.547993541	4.15069E-05	0.365943581	0.032107234	0.99315685	0	3	2011	0	1
1836	33111	0	0.484241724	0.439669132	0.484496743	0.315935612	0.573674977	0.089567497	0.545814693	0.514453948	0.042491298	0.4830935	0.542816341	0.456496269	0.53398639	0.591561556	0.607536197	0.55606246	0.352371484	0.376399845	0.027938213	0.408060879	0.495585352	4.15069E-05	0.380339921	0.017094865	0.988939166	0	4	2012	0	1
1837	33111	0	0.542723	0.340788633	0.462817699	0.349628389	0.387830406	0.083487466	0.505999386	0.481202304	0.033329714	0.472386777	0.531796396	0.456987917	0.534023285	0.588690937	0.59880662	0.553566814	0.418534249	0.394948155	0.020342808	0.370310724	0.385138899	4.15069E-05	0.32974124	0.008296097	0.989453912	0	5	2013	0	1
1838	33111	0	0.542723	0.369736791	0.455240995	0.361355603	0.507573605	0.066685155	0.53854388	0.502050996	0.035226535	0.467221201	0.547082722	0.458151251	0.533077776	0.58832401	0.599901199	0.555846393	0.474168479	0.486693621	0.020331547	0.248619676	0.636223018	4.15069E-05	0.175918132	0.008484571	0.996199548	0	6	2014	0	1
1839	33111	0	0.542723	0.3659437	0.414418519	0.374296188	0.5680089	0.065026492	0.548159361	0.516871572	0.033740815	0.430552572	0.547082722	0.456764787	0.533077776	0.588315249	0.601644397	0.557840467	0.470193029	0.493507922	0.019700727	0.370310724	0.640798152	4.15069E-05	0.365181655	0.014520808	0.998302281	0	7	2015	0	1
1840	33111	0	0.542723	0.359250695	0.417576611	0.371394455	0.565213561	0.064919278	0.548236311	0.517099083	0.032290027	0.419270039	0.547082722	0.46579659	0.533077776	0.588315249	0.601247668	0.557891727	0.47290501	0.492178023	0.019700727	0.356728137	0.65227288	4.15069E-05	0.365181655	0.012022325	0.998518586	0	8	2016	0	1
1841	33111	1	0.542723	0.358196974	0.378178507	0.387175888	0.591030598	0.064511776	0.551312089	0.52181834	0.03209351	0.375925869	0.547082722	0.456772506	0.533077776	0.588315249	0.599792481	0.55781877	0.473233759	0.499712229	0.019700727	0.370310724	0.597256184	4.15069E-05	0.365181655	0.011806567	0.999824941	0	9	2017	0	1
1842	33122	0	0.542723	0.406958967	0.502610982	0.404530823	0.664772093	0.127332598	0.594848454	0.608267248	0.079886884	0.494626999	0.548657477	0.460248321	0.530347288	0.588315249	0.597900093	0.546846449	0.497110784	0.582044482	0.217692807	0.370810926	0.569805741	0.059671145	0.39534229	0.179059327	1	0	1	2009	0	1
1843	33122	0	0.599468231	0.509184837	0.505294383	0.399407834	0.643641293	0.140536577	0.580126822	0.577961743	0.077521086	0.491812974	0.551912367	0.463025749	0.522524834	0.588315249	0.597900093	0.546846449	0.480961621	0.688674867	0.239923909	0.370866805	0.581862927	0.002029953	0.378217876	0.190764964	1	0	2	2010	0	1
1844	33122	0	0.573096275	0.415968955	0.507375002	0.396438807	0.621129036	0.137810305	0.56798768	0.556941271	0.081791028	0.492864519	0.552379489	0.460022211	0.483565152	0.398453653	0.504594803	0.470783889	0.464592785	0.540158451	0.188060835	0.372701347	0.521722138	0.012542654	0.370402098	0.155750066	0.580013931	0	3	2011	0	1
1845	33122	0	0.547237396	0.402981937	0.510880888	0.394076616	0.601809621	0.131203443	0.55468452	0.547910929	0.07982064	0.427438647	0.601401508	0.844236732	0.359353781	0.377951562	0.382014513	0.375666052	0.473740727	0.502438128	0.187076777	0.374920517	0.562060297	0.005757645	0.376542568	0.136777893	0.442658693	0	4	2012	0	1
1846	33122	0	0.577679396	0.399414808	0.505178332	0.40384987	0.624333978	0.118319839	0.568031371	0.568584144	0.076971397	0.497490764	0.549811661	0.459475279	0.499684155	0.492752701	0.478765905	0.479206532	0.459858507	0.542935967	0.098201744	0.370700151	0.547382116	0.040908214	0.382591307	0.123293571	0.603662968	0	5	2013	0	1
1847	33122	0	0.604733646	0.419167906	0.504089356	0.41672191	0.64153403	0.125917077	0.577317894	0.586941719	0.074925564	0.495627821	0.54953903	0.46963796	0.50179702	0.559087634	0.512811422	0.472703457	0.504514337	0.57818681	0.14773126	0.370310724	0.571110785	0.022272924	0.393827587	0.146534398	0.619228065	0	6	2014	0	1
1848	33122	0	0.610499024	0.465799898	0.504720569	0.422784656	0.643743634	0.128809542	0.577017486	0.574017644	0.067513108	0.495533735	0.548553109	0.459264815	0.503737927	0.57410574	0.495156676	0.465934277	0.506389678	0.687318623	0.162372336	0.376133382	0.597417235	0.002023986	0.404809743	0.158555135	0.612011313	0	7	2015	0	1
1849	33122	0	0.58753258	0.475732237	0.506862402	0.415377289	0.629850745	0.132522389	0.570174158	0.561113477	0.071584292	0.495823681	0.550693035	0.472000748	0.479765385	0.575576961	0.459206581	0.39084214	0.461901754	0.597638607	0.129098162	0.373006791	0.578045785	4.15069E-05	0.403151304	0.155093864	0.625551045	0	8	2016	0	1
1850	33122	0	0.538556337	0.523327529	0.545851231	0.392567366	0.594994545	0.123301514	0.550578475	0.527423263	0.066609308	0.508526325	0.907181323	0.961580694	0.359353781	0.730172396	0.640825152	0.375666052	0.465145499	0.502580464	0.101958916	0.370310724	0.593098462	0.003703559	0.414780855	0.132139042	0.669399738	0	9	2017	0	1
1851	33194	0	0.542723	0.392034143	0.493899107	0.383437067	0.53336072	0.077794328	0.54025662	0.505306482	0.038481593	0.485617191	0.493500561	0.460839868	0.543589413	0.606693566	0.619675815	0.58031708	0.471157312	0.37892732	0.019813113	0.370310724	0.609371126	0.006405112	0.498930395	0.056904174	0.952873945	0	1	2008	0	1
1852	33194	0	0.719182074	0.446415633	0.512899458	0.395464659	0.648004293	0.143914729	0.58377403	0.544124067	0.043516111	0.50455457	0.587521792	0.459401041	0.51375556	0.556248665	0.554871917	0.500788987	0.476058662	0.72815311	0.042109352	0.542221248	0.597256184	0.004814211	0.391914129	0.198866889	0.773715019	0	2	2009	0	1
1853	33194	0	0.666249037	0.554970086	0.505123973	0.40706256	0.657868087	0.13487345	0.585925877	0.578784585	0.073579781	0.497415394	0.561280251	0.457623392	0.52331239	0.578029931	0.576066136	0.525099278	0.496001422	0.85635066	0.098672546	0.370310724	0.587862611	0.00322331	0.372233361	0.182573959	0.889881134	0	3	2010	0	1
1854	33194	0	0.632889092	0.38231802	0.513703108	0.404904068	0.635163069	0.096410126	0.570647776	0.540558517	0.04698702	0.8447873	0.625325382	0.623249471	0.201540217	0.576575577	0.57796365	0.375666052	0.47311601	0.501254499	0.048808359	0.456487089	0.520428479	0.001265841	0.383385718	0.099869184	0.942415059	0	4	2011	0	1
1855	33194	0	0.632093906	0.549456954	0.510885239	0.422947049	0.643174291	0.196951628	0.596397281	0.550516844	0.053251423	0.480859041	0.511513293	0.339552611	0.541616678	0.586210668	0.584136188	0.585926235	0.448300004	0.381701231	0.020774864	0.451059103	0.529659152	4.15069E-05	0.375988185	0.039937239	0.918951392	0	5	2012	0	1
1856	33194	0	0.571846545	0.392765999	0.526467204	0.401901603	0.615437746	0.214261621	0.578090072	0.533460379	0.055154465	0.514982104	0.563690424	0.456562072	0.526083827	0.584935784	0.586387575	0.532509804	0.472718	0.51328665	0.01987835	0.455246896	0.531604648	4.15069E-05	0.370119989	0.037279248	0.958993971	0	6	2013	0	1
1857	33194	0	0.271349996	0.375220448	0.486534417	0.367243975	0.394941628	0.086374708	0.437494785	0.457817793	0.040467121	0.44570148	0.42913267	0.596621692	0.540019929	0.588711321	0.599257588	0.579235911	0.473202258	0.497079223	0.019770438	0.653265894	0.543684065	4.15069E-05	0.386549532	0.024691384	0.978570521	0	7	2014	0	1
1858	33194	0	0.555038571	0.373904109	0.618252397	0.391518444	0.601750493	0.057062734	0.553004205	0.524347305	0.040862817	0.536029637	0.581448793	0.439398885	0.525610328	0.569632947	0.55177623	0.531727791	0.4739618	0.504092932	0.020313948	0.430909485	0.585220993	4.15069E-05	0.38344723	0.009204494	0.994094908	0	8	2015	0	1
1859	33194	0	0.613130987	0.374385685	0.529882669	0.399818718	0.620463789	0.053235173	0.558029175	0.531355023	0.04291423	0.51319927	0.548161387	0.449631006	0.526943088	0.582662642	0.586552382	0.53630954	0.474201888	0.507344902	0.020980097	0.407714903	0.505059481	4.15069E-05	0.383119106	0.008423642	0.990006149	0	9	2016	0	1
1860	33262	0	0.542723	0.390933037	0.501883686	0.41518113	0.748213828	0.122513108	0.676154912	0.718275011	0.097458258	0.497044712	0.548454762	0.456775039	0.52424413	0.571255505	0.585758865	0.533935666	0.473233759	0.584551334	0.126728371	0.370310724	0.597256184	4.15069E-05	0.365442723	0.162101626	0.671699166	0	1	2008	0	1
1861	33262	0	0.607822359	0.385834366	0.50409174	0.396804422	0.666487515	0.122479521	0.63785547	0.664901674	0.136681855	0.497242898	0.553263664	0.458456934	0.49789235	0.501362741	0.55038923	0.48525238	0.464238435	0.522663891	0.104526021	0.370310724	0.615555704	4.15069E-05	0.370768189	0.142925933	0.010169086	0	2	2009	0	1
