tier,fico,approve date,term,amount,car type,competition apr,accept,apr,prime,partner bin
1,791,5/14/2004,60,13800,U,4.75,1,4.75,1.1,1
4,641,5/14/2004,60,17900,U,4.75,0,10.09,1.1,3
4,648,5/14/2004,60,28180,U,4.75,0,10.09,1.1,1
2,715,5/14/2004,60,40000,U,4.75,0,6.99,1.1,1
2,675,5/14/2004,60,18158.46,U,4.75,1,6.99,1.1,1
1,752,5/14/2004,60,60000,U,4.75,0,4.75,1.1,1
1,772,5/14/2004,60,34988.91,U,4.75,1,4.75,1.1,3
2,696,5/14/2004,60,6000,U,4.75,1,6.99,1.1,1
2,711,5/14/2004,60,29999,U,4.75,0,6.99,1.1,1
1,733,5/14/2004,60,24000,U,4.75,0,4.75,1.1,3
1,754,5/14/2004,60,11999.99,U,4.75,0,4.75,1.1,1
2,712,5/14/2004,60,30000,U,4.75,0,6.99,1.1,1
1,693,5/14/2004,60,45162.18,U,4.75,1,4.75,1.1,3
1,739,5/14/2004,60,26500,U,4.75,0,4.75,1.1,1
3,694,5/14/2004,60,8499,U,4.75,1,7.79,1.1,1
4,665,5/14/2004,60,7425.93,U,4.75,1,10.09,1.1,3
2,702,5/14/2004,60,38018,U,4.75,0,6.99,1.1,3
1,746,5/14/2004,60,15000,U,4.75,0,4.75,1.1,3
3,692,5/14/2004,60,17878.84,U,4.75,1,7.79,1.1,1
1,757,5/14/2004,60,36000,U,4.75,0,4.75,1.1,3
1,750,5/14/2004,60,12000,U,4.75,0,4.95,1.1,3
2,731,5/16/2004,60,32000,U,4.95,0,6.99,1.1,2
3,721,5/16/2004,60,37000,U,4.95,0,7.79,1.1,2
4,699,5/16/2004,60,24999,U,4.95,0,10.09,1.1,3
1,739,5/15/2004,60,18003.4,U,4.95,1,4.75,1.1,1
1,809,5/15/2004,60,17208.22,U,4.95,1,4.75,1.1,1
4,640,5/15/2004,60,14999.99,U,4.95,0,7.99,1.1,3
2,725,5/15/2004,60,12999.99,U,4.95,0,6.99,1.1,1
1,743,5/15/2004,60,35000,U,4.95,0,4.75,1.1,1
3,689,5/15/2004,60,33500,U,4.95,0,7.79,1.1,1
1,751,5/15/2004,60,23000,U,4.95,0,4.75,1.1,3
3,696,5/15/2004,60,19999.99,U,4.95,0,7.79,1.1,2
3,688,5/15/2004,60,23999.99,U,4.95,0,7.79,1.1,1
3,705,5/15/2004,60,19999.99,U,4.95,0,7.04,1.1,1
1,754,5/15/2004,60,30000,U,4.95,0,4.75,1.1,3
3,674,5/17/2004,60,17500,U,4.95,0,7.79,1.1,1
4,641,5/15/2004,60,20360,U,4.95,0,10.09,1.1,1
2,717,5/15/2004,60,22000,U,4.95,0,6.99,1.1,3
1,767,5/15/2004,60,12000,U,4.95,1,4.75,1.1,1
1,753,5/15/2004,60,14006.5,U,4.95,1,4.75,1.1,1
4,648,5/15/2004,60,9750,U,4.95,1,10.09,1.1,1
4,657,5/15/2004,60,7735,U,4.95,1,10.09,1.1,3
3,688,5/16/2004,60,12500,U,4.95,1,7.79,1.1,1
1,724,5/15/2004,60,22671.85,U,4.95,1,4.75,1.1,1
2,702,5/16/2004,60,24000,U,4.95,0,6.99,1.1,1
2,700,5/16/2004,60,32000,U,4.95,0,6.99,1.1,1
3,736,5/16/2004,60,28150,U,4.95,0,4.29,1.1,1
1,740,5/16/2004,60,25000,U,4.95,1,4.75,1.1,1
1,740,5/16/2004,60,35000,U,4.95,0,4.75,1.1,1
1,740,5/16/2004,60,35000,U,4.95,0,4.75,1.1,1
2,717,5/16/2004,60,30000,U,4.95,0,6.99,1.1,2
2,704,5/16/2004,60,30000,U,4.95,0,6.99,1.1,1
1,716,5/16/2004,60,22960,U,4.95,1,4.75,1.1,3
3,687,5/17/2004,60,26099,U,4.95,0,7.79,1.1,2
3,661,5/16/2004,60,28000,U,4.95,0,7.79,1.1,3
1,751,5/16/2004,60,21200,U,4.95,0,4.75,1.1,3
1,737,5/16/2004,60,22000,U,4.95,0,4.75,1.1,3
2,728,5/16/2004,60,33000,U,4.95,0,6.99,1.1,1
4,662,5/16/2004,60,18000,U,4.95,0,10.09,1.1,1
2,725,5/16/2004,60,24000,U,4.95,0,6.99,1.1,1
1,702,5/16/2004,60,22750,U,4.95,0,4.75,1.1,1
1,745,5/16/2004,60,22000,U,4.95,0,4.75,1.1,1
1,754,5/17/2004,60,16500,U,4.95,1,4.75,1.1,1
3,690,5/16/2004,60,15341,U,4.95,0,7.79,1.1,3
4,662,5/16/2004,60,20100,U,4.95,0,10.09,1.1,1
1,751,5/16/2004,60,26656,U,4.95,0,4.75,1.1,3
1,791,5/16/2004,60,24000,U,4.95,0,4.75,1.1,1
4,664,5/16/2004,60,45000,U,4.95,0,10.09,1.1,2
4,657,5/16/2004,60,24657,U,4.95,0,10.09,1.1,1
2,721,5/16/2004,60,18000,U,4.95,0,6.99,1.1,1
2,720,5/16/2004,60,44400,U,4.95,0,6.99,1.1,3
2,717,5/16/2004,60,8900,U,4.95,1,6.99,1.1,1
3,659,5/16/2004,60,13285.87,U,4.95,1,7.79,1.1,3
1,712,5/16/2004,60,49500,U,4.95,0,4.75,1.1,1
3,691,5/17/2004,60,13031.79,U,4.95,1,7.79,1.1,3
2,711,5/17/2004,60,28400,U,4.95,0,6.99,1.1,3
1,790,5/17/2004,60,21250,U,4.95,1,4.75,1.1,3
1,791,5/17/2004,60,34382.77,U,4.95,1,4.75,1.1,1
1,790,5/17/2004,60,23000,U,4.95,0,4.45,1.1,3
2,717,5/17/2004,60,30000,U,4.95,0,6.99,1.1,2
4,640,5/17/2004,60,12856,U,4.95,1,10.09,1.1,1
1,768,5/17/2004,60,26280.79,U,4.95,1,4.75,1.1,3
3,690,5/17/2004,60,50000,U,4.95,0,7.79,1.1,2
3,671,5/17/2004,60,20000,U,4.95,0,7.79,1.1,3
4,652,5/17/2004,60,20000,U,4.95,1,10.09,1.1,3
4,660,5/17/2004,60,30000,U,4.95,0,10.09,1.1,1
1,748,5/17/2004,60,25000,U,4.95,0,4.75,1.1,1
1,742,5/17/2004,60,26000,U,4.95,0,4.75,1.1,1
3,671,5/17/2004,60,27527,U,4.95,0,7.79,1.1,3
4,649,5/17/2004,60,25000,U,4.95,0,10.09,1.1,3
1,740,5/17/2004,60,17000,U,4.95,1,4.75,1.1,1
1,743,5/17/2004,60,24800,U,4.95,0,4.75,1.1,3
1,775,5/17/2004,60,40000,U,4.95,0,4.75,1.1,1
2,712,5/17/2004,60,31000,U,4.95,0,6.99,1.1,3
2,725,5/17/2004,60,34500,U,4.95,0,6.99,1.1,3
3,697,5/17/2004,60,24000,U,4.95,0,7.79,1.1,1
1,650,5/17/2004,60,7830,U,4.95,1,4.75,1.1,3
3,690,5/17/2004,60,16717.1,U,4.95,1,7.79,1.1,3
3,696,5/17/2004,60,32000,U,4.95,0,7.79,1.1,1
3,692,5/17/2004,60,25000,U,4.95,0,7.79,1.1,3
4,665,5/17/2004,60,20000,U,4.95,0,10.09,1.1,3
1,774,5/17/2004,60,36287.85,U,4.95,1,4.75,1.1,1
3,708,5/17/2004,60,20181,U,4.95,0,7.04,1.1,3
2,703,5/17/2004,60,20000,U,4.95,1,6.99,1.1,1
2,687,5/17/2004,60,27000,U,4.95,0,6.99,1.1,3
2,709,5/17/2004,60,37000,U,4.95,0,6.99,1.1,3
2,717,5/17/2004,60,29000,U,4.95,0,6.99,1.1,3
1,759,5/17/2004,60,20000,U,4.95,0,4.75,1.1,3
4,656,5/17/2004,60,14737.67,U,4.95,1,10.09,1.1,1
3,693,5/17/2004,60,30000,U,4.95,0,7.79,1.1,3
1,739,5/17/2004,60,25000,U,4.95,0,4.75,1.1,1
2,728,5/17/2004,60,21000,U,4.95,0,6.99,1.1,3
3,671,5/17/2004,60,28746,U,4.95,0,7.79,1.1,1
2,718,5/17/2004,60,45000,U,4.95,0,6.99,1.1,1
1,790,5/17/2004,60,16095.45,U,4.95,1,4.75,1.1,3
2,712,5/17/2004,60,22000,U,4.95,0,6.99,1.1,3
1,779,5/18/2004,60,35000,U,4.95,0,4.75,1.1,1
4,660,5/17/2004,60,24000,U,4.95,0,10.09,1.1,1
1,764,5/17/2004,60,22762,U,4.95,1,4.75,1.1,1
1,793,5/17/2004,60,44000,U,4.95,0,4.75,1.1,3
4,656,5/17/2004,60,11000,U,4.95,1,10.09,1.1,1
1,780,5/17/2004,60,25500,U,4.95,1,4.75,1.1,3
2,706,5/17/2004,60,24000,U,4.95,0,6.99,1.1,3
4,664,5/17/2004,60,26771,U,4.95,0,10.09,1.1,1
2,725,5/18/2004,60,9152,U,4.95,0,6.99,1.1,3
4,664,5/18/2004,60,19499.99,U,4.95,0,10.29,1.1,1
2,688,5/18/2004,60,38000,U,4.95,0,6.99,1.1,3
1,735,5/18/2004,60,17500,U,4.95,0,4.95,1.1,1
1,708,5/18/2004,60,13476,U,4.95,1,4.95,1.1,3
3,670,5/18/2004,60,30000,U,4.95,0,7.99,1.1,3
3,728,5/18/2004,60,9999.99,U,4.95,0,7.04,1.1,1
1,738,5/18/2004,60,9999.99,U,4.95,0,4.95,1.1,1
4,654,5/18/2004,60,25000,U,4.95,0,10.29,1.1,1
2,703,5/18/2004,60,8500,U,4.95,1,6.99,1.1,1
1,739,5/18/2004,60,19165,U,4.95,1,4.95,1.1,3
1,776,5/18/2004,60,9000,U,4.95,1,4.95,1.1,3
2,729,5/18/2004,60,19000,U,4.95,1,6.99,1.1,3
3,681,5/18/2004,60,24665,U,4.95,0,7.99,1.1,3
4,648,5/18/2004,60,23000,U,4.95,0,10.29,1.1,1
1,780,5/18/2004,60,18047.48,U,4.95,1,4.95,1.1,1
1,800,5/18/2004,60,21500,U,4.95,0,4.95,1.1,3
1,752,5/18/2004,60,19500,U,4.95,0,4.95,1.1,1
1,765,5/18/2004,60,8500,U,4.95,1,4.95,1.1,3
1,781,5/18/2004,60,26000,U,4.95,0,4.95,1.1,3
1,731,5/18/2004,60,22000,U,4.95,0,4.95,1.1,3
2,727,5/18/2004,60,6584.98,U,4.95,1,6.99,1.1,1
2,709,5/18/2004,60,36500,U,4.95,0,6.99,1.1,3
4,649,5/18/2004,60,15999.99,U,4.95,0,10.29,1.1,1
1,741,5/18/2004,60,40000,U,4.95,0,4.95,1.1,3
1,749,5/18/2004,60,28000,U,4.95,0,4.95,1.1,1
3,663,5/18/2004,60,32000,U,4.95,0,7.99,1.1,3
1,774,5/18/2004,60,22000,U,4.95,0,4.95,1.1,3
1,770,5/18/2004,60,20000,U,4.95,0,4.95,1.1,3
2,703,5/18/2004,60,23000,U,4.95,0,6.99,1.1,3
3,681,5/18/2004,60,15000,U,4.95,0,7.99,1.1,3
1,752,5/18/2004,60,22000,U,4.95,1,4.95,1.1,1
4,654,5/19/2004,60,15708,U,4.95,0,10.29,1.1,3
1,770,5/19/2004,60,28872,U,4.95,0,4.95,1.1,1
3,698,5/19/2004,60,35000,U,4.95,0,7.99,1.1,3
1,732,5/19/2004,60,34999,U,4.95,0,4.95,1.1,3
2,701,5/19/2004,60,17143.66,U,4.95,1,6.99,1.1,3
1,782,5/19/2004,60,5000,U,4.95,1,4.95,1.1,1
4,644,5/19/2004,60,24999.99,U,4.95,0,10.29,1.1,1
3,694,5/19/2004,60,20999.99,U,4.95,0,7.99,1.1,3
1,727,5/19/2004,60,62000,U,4.95,0,4.95,1.1,3
4,656,5/19/2004,60,23072,U,4.95,0,10.29,1.1,3
3,673,5/19/2004,60,17758,U,4.95,0,7.99,1.1,1
1,786,5/19/2004,60,22000,U,4.95,0,4.95,1.1,1
1,738,5/19/2004,60,38000,U,4.95,0,4.95,1.1,1
4,646,5/19/2004,60,19999,U,4.95,1,10.29,1.1,1
1,774,5/19/2004,60,32000,U,4.95,0,4.95,1.1,3
4,641,5/19/2004,60,10999,U,4.95,0,10.04,1.1,3
3,674,5/19/2004,60,40000,U,4.95,0,7.99,1.1,1
1,770,5/19/2004,60,14484.17,U,4.95,1,4.95,1.1,1
1,790,5/19/2004,60,5597.64,U,4.95,1,4.95,1.1,1
4,667,5/19/2004,60,14749.99,U,4.95,0,10.29,1.1,3
1,816,5/19/2004,60,9835,U,4.95,1,4.95,1.1,1
1,777,5/19/2004,60,24000,U,4.95,0,4.95,1.1,1
1,673,5/19/2004,60,29000,U,4.95,0,4.65,1.1,3
1,730,5/19/2004,60,17000,U,4.95,1,4.95,1.1,1
1,786,5/19/2004,60,21752,U,4.95,0,4.95,1.1,3
1,739,5/19/2004,60,10002,U,4.95,1,4.95,1.1,1
1,744,5/19/2004,60,32000,U,4.95,0,4.95,1.1,1
1,740,5/19/2004,60,22000,U,4.95,0,4.95,1.1,3
1,748,5/19/2004,60,5000,U,4.95,1,4.95,1.1,3
1,761,5/19/2004,60,40000,U,4.95,0,4.65,1.1,3
2,720,5/19/2004,60,28000,U,4.95,0,6.99,1.1,1
1,730,5/19/2004,60,50000,U,4.95,0,4.95,1.1,3
3,690,5/19/2004,60,24000,U,4.95,0,7.99,1.1,3
3,685,5/19/2004,60,21000,U,4.95,0,7.99,1.1,3
3,679,5/19/2004,60,31000,U,4.95,0,7.99,1.1,3
1,762,5/19/2004,60,8942.3,U,4.95,1,4.95,1.1,1
3,664,5/20/2004,60,35135,U,4.95,0,7.99,1.1,3
1,796,5/20/2004,60,27000,U,4.95,0,4.95,1.1,1
4,659,5/20/2004,60,35000,U,4.95,0,10.29,1.1,1
2,651,5/20/2004,60,25000,U,4.95,0,6.99,1.1,1
1,751,5/20/2004,60,20565,U,4.95,1,4.95,1.1,3
2,701,5/20/2004,60,35000,U,4.95,0,6.99,1.1,1
1,705,5/20/2004,60,17303.31,U,4.95,1,4.95,1.1,3
2,723,5/20/2004,60,15000,U,4.95,0,6.99,1.1,1
1,694,5/20/2004,60,25000,U,4.95,0,4.95,1.1,1
3,682,5/20/2004,60,13999,U,4.95,0,7.99,1.1,3
1,723,5/20/2004,60,19600,U,4.95,0,4.95,1.1,3
1,773,5/20/2004,60,19299.16,U,4.95,1,4.95,1.1,3
2,690,5/20/2004,60,28000,U,4.95,0,6.99,1.1,3
2,724,5/20/2004,60,25257,U,4.95,0,6.99,1.1,1
4,654,5/20/2004,60,27000,U,4.95,0,10.29,1.1,3
4,659,5/20/2004,60,16830,U,4.95,0,10.29,1.1,1
1,766,5/20/2004,60,25000,U,4.95,0,4.95,1.1,1
1,781,5/20/2004,60,15895,U,4.95,1,4.95,1.1,1
2,705,5/20/2004,60,17500,U,4.95,0,6.99,1.1,1
4,653,5/20/2004,60,17500,U,4.95,0,10.29,1.1,3
3,688,5/20/2004,60,24499.99,U,4.95,1,7.99,1.1,3
1,779,5/20/2004,60,16994.73,U,4.95,1,4.95,1.1,1
1,736,5/20/2004,60,12999.99,U,4.95,1,4.95,1.1,1
2,711,5/20/2004,60,33000,U,4.95,1,6.99,1.1,1
1,750,5/20/2004,60,22957,U,4.95,0,4.95,1.1,3
2,673,5/20/2004,60,25000,U,4.95,0,6.99,1.1,1
4,654,5/20/2004,60,18222.45,U,4.95,1,10.29,1.1,3
3,689,5/20/2004,60,10000,U,4.95,1,7.99,1.1,1
1,798,5/20/2004,60,20000,U,4.95,0,4.95,1.1,3
2,725,5/20/2004,60,35000,U,4.95,0,6.99,1.1,1
1,826,5/20/2004,60,15905.74,U,4.95,1,4.95,1.1,1
4,662,5/20/2004,60,5000,U,4.95,0,10.29,1.1,1
1,765,5/20/2004,60,16500,U,4.95,0,4.95,1.1,3
1,781,5/21/2004,60,25000,U,4.95,0,4.95,1.1,1
3,680,5/21/2004,60,29000,U,4.95,0,7.99,1.1,1
1,697,5/21/2004,60,40000,U,4.95,0,4.95,1.1,3
2,716,5/21/2004,60,23297,U,4.95,0,6.99,1.1,1
1,757,5/21/2004,60,16000,U,4.95,0,4.95,1.1,3
4,668,5/21/2004,60,8224,U,4.95,0,10.29,1.1,1
1,743,5/21/2004,60,22000,U,4.95,0,4.95,1.1,1
3,687,5/21/2004,60,15000,U,4.95,0,7.99,1.1,3
2,702,5/21/2004,60,33702,U,4.95,0,6.99,1.1,1
1,740,5/21/2004,60,40000,U,4.95,0,4.95,1.1,2
2,702,5/21/2004,60,32000,U,4.95,0,6.99,1.1,2
3,699,5/21/2004,60,21899,U,4.95,0,7.99,1.1,2
3,692,5/21/2004,60,24999.99,U,4.95,0,7.99,1.1,2
3,698,5/21/2004,60,34000,U,4.95,0,7.99,1.1,2
1,763,5/21/2004,60,25000,U,4.95,1,4.95,1.1,3
3,690,5/21/2004,60,14500,U,4.95,0,7.99,1.1,3
1,711,5/21/2004,60,13000,U,4.95,1,4.95,1.1,3
1,745,5/21/2004,60,29000,U,4.95,0,4.95,1.1,3
2,709,5/21/2004,60,35000,U,4.95,0,6.99,1.1,2
4,657,5/21/2004,60,20000,U,4.95,0,10.29,1.1,3
1,753,5/21/2004,60,28000,U,4.95,0,4.95,1.1,1
1,789,5/21/2004,60,25580,U,4.95,0,4.95,1.1,3
2,713,5/21/2004,60,34500,U,4.95,0,6.99,1.1,1
2,716,5/21/2004,60,30000,U,4.95,0,6.99,1.1,1
1,774,5/21/2004,60,18132.4,U,4.95,1,4.95,1.1,1
2,703,5/21/2004,60,28000,U,4.95,0,6.99,1.1,3
4,663,5/21/2004,60,18270,U,4.95,1,10.29,1.1,1
1,786,5/21/2004,60,14148,U,4.95,1,4.95,1.1,1
1,730,5/21/2004,60,33000,U,4.95,0,4.95,1.1,1
1,742,5/21/2004,60,8489.88,U,4.95,1,4.95,1.1,3
3,684,5/21/2004,60,25000,U,4.95,0,7.99,1.1,1
4,652,5/21/2004,60,20000,U,4.95,0,10.29,1.1,2
1,791,5/21/2004,60,40000,U,4.95,0,4.95,1.1,1
4,650,5/21/2004,60,14999.99,U,4.95,0,10.29,1.1,3
3,670,5/22/2004,60,32000,U,4.95,0,7.99,1.1,2
1,779,5/22/2004,60,21843.5,U,4.95,1,4.95,1.1,3
2,721,5/22/2004,60,25000,U,4.95,0,6.99,1.1,3
1,784,5/22/2004,60,19000,U,4.95,0,4.95,1.1,3
3,699,5/22/2004,60,7525,U,4.95,1,7.99,1.1,1
2,679,5/22/2004,60,24999,U,4.95,0,6.99,1.1,2
1,743,5/22/2004,60,27999.99,U,4.95,0,4.95,1.1,2
1,770,5/22/2004,60,21206,U,4.95,0,4.95,1.1,3
3,707,5/22/2004,60,16462,U,4.95,1,7.04,1.1,1
4,661,5/22/2004,60,17000,U,4.95,0,10.29,1.1,1
1,779,5/22/2004,60,7178.75,U,4.95,1,4.95,1.1,1
1,752,5/22/2004,60,25000,U,4.95,0,4.95,1.1,3
1,783,5/22/2004,60,32800,U,4.95,0,4.95,1.1,1
2,728,5/22/2004,60,7978.26,U,4.95,1,6.99,1.1,1
2,683,5/22/2004,60,21999,U,4.95,0,6.99,1.1,2
2,695,5/22/2004,60,32000,U,4.95,0,6.99,1.1,2
3,739,5/22/2004,60,14499.99,U,4.95,1,4.49,1.1,3
1,690,5/22/2004,60,42000,U,4.95,0,4.95,1.1,1
1,832,5/22/2004,60,31833,U,4.95,0,4.95,1.1,3
2,711,5/22/2004,60,35000,U,4.95,0,6.99,1.1,2
2,714,5/22/2004,60,23999.99,U,4.95,0,6.99,1.1,1
3,695,5/22/2004,60,30000,U,4.95,0,7.99,1.1,3
1,724,5/22/2004,60,24999.99,U,4.95,0,4.95,1.1,1
3,682,5/22/2004,60,26617.13,U,4.95,1,7.99,1.1,3
1,755,5/22/2004,60,31833,U,4.95,0,4.95,1.1,3
1,784,5/22/2004,60,29500,U,4.95,0,4.65,1.1,3
4,658,5/22/2004,60,19999.99,U,4.95,0,10.29,1.1,1
2,707,5/23/2004,60,30000,U,4.95,0,6.99,1.1,2
4,640,5/23/2004,60,12999,U,4.95,0,10.29,1.1,3
2,729,5/23/2004,60,18190.9,U,4.95,1,6.99,1.1,1
2,705,5/23/2004,60,29999,U,4.95,0,6.99,1.1,2
1,744,5/23/2004,60,19999,U,4.95,0,4.95,1.1,2
2,701,5/23/2004,60,25000,U,4.95,0,6.99,1.1,3
1,778,5/23/2004,60,14200,U,4.95,1,4.65,1.1,3
4,666,5/23/2004,60,17500,U,4.95,0,10.29,1.1,3
1,723,5/23/2004,60,23000,U,4.95,0,4.95,1.1,1
3,677,5/24/2004,60,20000,U,4.95,0,7.99,1.1,1
2,694,5/23/2004,60,32788,U,4.95,0,6.99,1.1,2
1,712,5/23/2004,60,14000,U,4.95,1,4.95,1.1,3
3,697,5/23/2004,60,37000,U,4.95,0,7.99,1.1,2
1,645,5/23/2004,60,14659.25,U,4.95,1,4.95,1.1,1
1,733,5/23/2004,60,31000,U,4.95,0,4.95,1.1,2
1,802,5/23/2004,60,31000,U,4.95,0,4.95,1.1,2
3,689,5/23/2004,60,22376,U,4.95,0,7.99,1.1,1
4,652,5/23/2004,60,35000,U,4.95,0,10.29,1.1,3
3,678,5/23/2004,60,48215.43,U,4.95,1,8.59,1.1,2
4,658,5/23/2004,60,27349,U,4.95,0,10.29,1.1,1
2,715,5/23/2004,60,28000,U,4.95,0,6.99,1.1,1
1,709,5/23/2004,60,23910,U,4.95,0,4.95,1.1,3
3,682,5/23/2004,60,20000,U,4.95,0,7.99,1.1,1
1,749,5/23/2004,60,7499.99,U,4.95,0,4.95,1.1,1
4,660,5/23/2004,60,13441,U,4.95,0,10.29,1.1,1
2,723,5/23/2004,60,31000,U,4.95,0,6.99,1.1,2
4,658,5/23/2004,60,9999.99,U,4.95,1,10.29,1.1,1
3,687,5/23/2004,60,10907,U,4.95,0,7.99,1.1,3
1,791,5/23/2004,60,19000,U,4.95,0,4.95,1.1,3
2,691,5/23/2004,60,46000,U,4.95,0,6.99,1.1,2
1,728,5/23/2004,60,16199.99,U,4.95,0,4.95,1.1,1
3,673,5/24/2004,60,24999,U,4.95,0,7.99,1.1,3
4,649,5/23/2004,60,7046.46,U,4.95,1,10.29,1.1,1
1,786,5/24/2004,60,20500,U,4.95,0,4.95,1.1,1
2,717,5/24/2004,60,31806.99,U,4.95,1,6.99,1.1,3
4,659,5/24/2004,60,16499,U,4.95,1,10.29,1.1,3
3,680,5/24/2004,60,10749,U,4.95,0,7.99,1.1,3
1,760,5/24/2004,60,30000,U,4.95,0,4.95,1.1,1
1,763,5/24/2004,60,34999,U,4.95,0,4.95,1.1,1
2,708,5/24/2004,60,34999.99,U,4.95,0,6.99,1.1,3
1,702,5/24/2004,60,42000,U,4.95,0,4.95,1.1,2
2,723,5/24/2004,60,35000,U,4.95,0,6.99,1.1,1
3,681,5/24/2004,60,47500,U,4.95,0,7.99,1.1,2
4,657,5/24/2004,60,21999,U,4.95,0,10.29,1.1,1
3,678,5/24/2004,60,30000,U,4.95,0,7.99,1.1,1
1,744,5/24/2004,60,25030.82,U,4.95,1,4.95,1.1,1
1,813,5/24/2004,60,30000,U,4.95,1,4.95,1.1,3
4,664,5/24/2004,60,18000,U,4.95,0,10.29,1.1,1
3,686,5/24/2004,60,35000,U,4.95,0,7.99,1.1,3
4,644,5/24/2004,60,19240,U,4.95,1,10.29,1.1,1
1,748,5/24/2004,60,28000,U,4.95,0,4.95,1.1,1
3,674,5/24/2004,60,35000,U,4.95,0,7.99,1.1,1
3,686,5/24/2004,60,35000,U,4.95,0,7.99,1.1,2
3,682,5/24/2004,60,14999,U,4.95,0,7.99,1.1,3
3,684,5/24/2004,60,15999.99,U,4.95,0,7.99,1.1,3
2,709,5/24/2004,60,11500,U,4.95,1,6.99,1.1,1
1,752,5/24/2004,60,30000,U,4.95,0,4.95,1.1,2
1,742,5/24/2004,60,35000,U,4.95,0,4.95,1.1,3
3,771,5/24/2004,60,26408,U,4.95,0,4.49,1.1,3
1,737,5/24/2004,60,40000,U,4.95,0,4.95,1.1,3
4,669,5/24/2004,60,29847,U,4.95,0,10.29,1.1,1
4,665,5/25/2004,60,21000,U,4.95,0,10.29,1.1,3
3,671,5/24/2004,60,30000,U,4.95,0,7.99,1.1,1
2,697,5/24/2004,60,7096.18,U,4.95,1,6.99,1.1,1
2,703,5/24/2004,60,36000,U,4.95,0,6.99,1.1,2
1,754,5/24/2004,60,12854.63,U,4.95,1,4.95,1.1,1
4,668,5/24/2004,60,13500,U,4.95,1,10.29,1.1,3
4,647,5/24/2004,60,15000,U,4.95,1,10.29,1.1,3
1,797,5/24/2004,60,22000,U,4.95,0,4.95,1.1,1
4,660,5/24/2004,60,31000,U,4.95,0,10.29,1.1,3
3,688,5/24/2004,60,45000,U,4.95,0,7.99,1.1,3
1,752,5/24/2004,60,27000,U,4.95,0,4.95,1.1,3
4,648,5/25/2004,60,15460,U,4.95,0,10.29,1.1,1
3,678,5/24/2004,60,28474,U,4.95,0,7.99,1.1,1
3,686,5/24/2004,60,40000,U,4.95,0,7.99,1.1,2
4,643,5/24/2004,60,27285,U,4.95,0,10.29,1.1,3
2,700,5/24/2004,60,26278,U,4.95,0,6.99,1.1,2
1,757,5/25/2004,60,13100,U,4.95,1,4.95,1.1,1
1,762,5/24/2004,60,26000,U,4.95,0,4.95,1.1,1
2,715,5/25/2004,60,25999,U,4.95,0,6.99,1.1,2
2,702,5/25/2004,60,30000,U,4.95,0,5,1.1,3
2,707,5/25/2004,60,20000,U,4.95,0,6.99,1.1,3
3,687,5/25/2004,60,24999,U,4.95,0,7.99,1.1,2
3,698,5/25/2004,60,22999.99,U,4.95,0,7.99,1.1,1
1,735,5/25/2004,60,26095,U,4.95,0,4.95,1.1,2
3,689,5/26/2004,60,16805,U,4.95,0,7.99,1.1,1
4,645,5/25/2004,60,21037,U,4.95,0,10.29,1.1,1
3,696,5/25/2004,60,23999,U,4.95,1,7.99,1.1,1
3,698,5/25/2004,60,30000,U,4.95,0,7.99,1.1,2
3,685,5/25/2004,60,19000,U,4.95,1,7.99,1.1,3
3,677,5/25/2004,60,40000,U,4.95,0,7.99,1.1,1
3,686,5/25/2004,60,27000,U,4.95,0,7.99,1.1,3
3,746,5/25/2004,60,21971,U,4.95,0,4.49,1.1,1
4,657,5/25/2004,60,25818,U,4.95,0,10.29,1.1,1
2,701,5/25/2004,60,14999,U,4.95,0,6.99,1.1,3
3,672,5/25/2004,60,10999,U,4.95,0,7.99,1.1,3
4,663,5/25/2004,60,22089,U,4.95,0,10.29,1.1,3
1,738,5/26/2004,60,24899,U,4.95,1,4.95,1.1,3
3,685,5/25/2004,60,23500,U,4.95,0,7.99,1.1,3
1,747,5/25/2004,60,8997.25,U,4.95,1,4.95,1.1,1
2,717,5/25/2004,60,32000,U,4.95,0,6.99,1.1,3
3,676,5/25/2004,60,15499.99,U,4.95,0,7.99,1.1,3
1,741,5/25/2004,60,11117,U,4.95,1,4.95,1.1,1
1,736,5/25/2004,60,20000,U,4.95,0,4.95,1.1,1
2,689,5/25/2004,60,25000,U,4.95,0,6.99,1.1,3
1,753,5/25/2004,60,45000,U,4.95,1,4.95,1.1,3
2,696,5/25/2004,60,40000,U,4.95,0,6.99,1.1,2
4,643,5/25/2004,60,14312,U,4.95,0,10.29,1.1,3
2,717,5/25/2004,60,33000,U,4.95,0,6.99,1.1,3
3,679,5/25/2004,60,14000,U,4.95,1,7.99,1.1,3
4,652,5/25/2004,60,14267.5,U,4.95,1,10.29,1.1,3
2,713,5/25/2004,60,35000,U,4.95,0,6.99,1.1,2
1,722,5/25/2004,60,16486.72,U,4.95,1,4.95,1.1,1
4,648,5/25/2004,60,34962,U,4.95,0,10.29,1.1,1
1,738,5/25/2004,60,30000,U,4.95,0,4.95,1.1,2
1,738,5/25/2004,60,17000,U,4.95,1,4.95,1.1,3
1,766,5/25/2004,60,25200.71,U,4.95,1,4.95,1.1,3
4,664,5/25/2004,60,17500,U,4.95,0,10.29,1.1,1
1,749,5/25/2004,60,18225,U,4.95,0,4.95,1.1,1
1,777,5/25/2004,60,32424.99,U,4.95,1,4.95,1.1,1
